model,fold,selected_C,term,coefficient_standardized,scaler_mean,scaler_scale,imputation_median
routine_plus_belong_logit,1,10.0,missingindicator_ST062Q02TA,0.026810401025488744,0.018207164582629266,0.13369990179686114,
routine_plus_belong_logit,1,10.0,missingindicator_ST062Q03TA,-0.018600748167786813,0.015799256505576207,0.12469819565433661,
routine_plus_belong_logit,1,10.0,missingindicator_BELONG,0.04852555712026377,0.009758364312267658,0.09830126468269226,
routine_plus_belong_logit,2,10.0,ST001D01T,-0.00897761019264182,9.777618182586288,0.49111845296808965,10.0
routine_plus_belong_logit,2,10.0,REPEAT,0.10571940898978859,0.1839381521693211,0.38743374704051886,0.0
routine_plus_belong_logit,2,10.0,ST062Q01TA,0.11183371639817866,1.330953487389633,0.6607747803683959,1.0
routine_plus_belong_logit,2,10.0,ST062Q02TA,0.08777418445766874,1.3502598115837945,0.6747463689569816,1.0
routine_plus_belong_logit,2,10.0,ST062Q03TA,0.11264192221528568,1.573064086857336,0.8789567571009252,1.0
routine_plus_belong_logit,2,10.0,BELONG,-0.6452380169913962,0.31989540365848507,1.1336486603858087,0.195
routine_plus_belong_logit,2,10.0,missingindicator_REPEAT,0.08031551659292285,0.0028727134468336784,0.05352065922880678,
routine_plus_belong_logit,2,10.0,missingindicator_ST062Q01TA,0.025782014339691784,0.01579992395758523,0.1247007873291895,
routine_plus_belong_logit,2,10.0,missingindicator_ST062Q02TA,0.026123307938921248,0.018799374762367455,0.1358158984468001,
routine_plus_belong_logit,2,10.0,missingindicator_ST062Q03TA,-0.01658337890088179,0.01601115288749947,0.12551810973207247,
routine_plus_belong_logit,2,10.0,missingindicator_BELONG,0.021569534552651877,0.00992775970596933,0.09914231837711815,
routine_plus_belong_logit,3,0.1,ST001D01T,0.028845941010478486,9.77973047188543,0.4886232492089915,10.0
routine_plus_belong_logit,3,0.1,REPEAT,0.14548735225663426,0.18355794009547546,0.3871232655413277,0.0
routine_plus_belong_logit,3,0.1,ST062Q01TA,0.105008392648231,1.3285454775886105,0.6512630371900782,1.0
routine_plus_belong_logit,3,0.1,ST062Q02TA,0.07996271294920071,1.3450635799079043,0.6735094658611946,1.0
routine_plus_belong_logit,3,0.1,ST062Q03TA,0.1306856456679119,1.5667694647458916,0.8736739618320641,1.0
routine_plus_belong_logit,3,0.1,BELONG,-0.6128073674452602,0.31577899961978795,1.1318998441033856,0.1885
routine_plus_belong_logit,3,0.1,missingindicator_REPEAT,0.04003155275058025,0.0028727134468336784,0.05352065922880677,
routine_plus_belong_logit,3,0.1,missingindicator_ST062Q01TA,0.023016366638142473,0.015377466097756748,0.12304876933220052,
routine_plus_belong_logit,3,0.1,missingindicator_ST062Q02TA,0.00845618069306906,0.01816568797262473,0.13355034913135183,
routine_plus_belong_logit,3,0.1,missingindicator_ST062Q03TA,0.028917108893917198,0.01601115288749947,0.12551810973207247,
routine_plus_belong_logit,3,0.1,missingindicator_BELONG,0.026813210921023355,0.009801022348020785,0.0985137671036611,
routine_plus_belong_logit,4,1.0,ST001D01T,0.017764072154656942,9.774586008786752,0.4934169088934921,10.0
routine_plus_belong_logit,4,1.0,REPEAT,0.12684946263984337,0.18726765799256506,0.3901262388798589,0.0
routine_plus_belong_logit,4,1.0,ST062Q01TA,0.12671745157833272,1.3331361946603582,0.661833300291934,1.0
routine_plus_belong_logit,4,1.0,ST062Q02TA,0.03713319595167201,1.3461051030753632,0.6708506479535746,1.0
routine_plus_belong_logit,4,1.0,ST062Q03TA,0.1487811775999442,1.568012842176411,0.8731785784392659,1.0
routine_plus_belong_logit,4,1.0,BELONG,-0.6163734638697935,0.32634036836769176,1.136845931866667,0.1999
routine_plus_belong_logit,4,1.0,missingindicator_REPEAT,0.07028584769846784,0.002999324095978371,0.05468389297540596,
routine_plus_belong_logit,4,1.0,missingindicator_ST062Q01TA,0.009734486239052334,0.015038864481243664,0.12170742391636778,
