model,split,n,weighted_prevalence,auprc,auroc,brier,calibration_intercept,calibration_slope,recall_at_5pct_capacity,precision_at_5pct_capacity,selected_weight_fraction_at_5pct_capacity,recall_at_10pct_capacity,precision_at_10pct_capacity,selected_weight_fraction_at_10pct_capacity,recall_at_15pct_capacity,precision_at_15pct_capacity,selected_weight_fraction_at_15pct_capacity,recall_at_20pct_capacity,precision_at_20pct_capacity,selected_weight_fraction_at_20pct_capacity
routine_logit,school_nested,29588,0.14576531643843837,0.19968719409216784,0.5996992401569652,0.12272620218116655,-0.08978425224427687,0.947039438680418,0.08948743886593116,0.26088329687115713,0.05000000000000004,0.16295458838094906,0.23753127140444513,0.09999999999999999,0.22998147189574908,0.22348881350574457,0.15000000000000002,0.3001725423448921,0.21877372810516865,0.20000000000000007
routine_logit,region_iecv,29588,0.14576531643843837,0.19759295911776315,0.5946420324916449,0.12277371170348604,-0.11281206261805389,0.9352518500804309,0.08675027155127686,0.25290361567584635,0.05000000000000006,0.1575132509728977,0.22959968871311576,0.10000000000000007,0.23259472795585764,0.2260282941493204,0.15000000000000008,0.3013517155175046,0.21963314085837674,0.1999999999999999
routine_hgb,school_nested,29588,0.14576531643843837,0.1949222341939904,0.5933420906191778,0.12279458257415914,-0.06900882167292667,0.9595294060433062,0.0792419868995715,0.23101466591253267,0.04999999999999998,0.1579889447420301,0.23029308524096975,0.09999999999999998,0.22333351908398497,0.2170285405372472,0.15000000000000002,0.29310640034804264,0.21362373598432005,0.20000000000000015
routine_hgb,region_iecv,29588,0.14576531643843837,0.19024461443106444,0.590608292119179,0.12303570116181102,-0.11944764034579632,0.9315422169594259,0.08192793349128161,0.23884502301008012,0.04999999999999997,0.15160246997487914,0.22098382008737094,0.10000000000000007,0.22226753469983418,0.21599265019675268,0.15000000000000005,0.2810642392974735,0.204847088903626,0.19999999999999996
expanded_logit,school_nested,29588,0.14576531643843837,0.30341680359226025,0.7191720785591024,0.11442135502698371,-0.03177691436002372,0.9787922389055222,0.14142173911214498,0.41228769105912144,0.05000000000000004,0.26537315919045984,0.38682202523665415,0.10000000000000013,0.3537968439766529,0.34380872611451757,0.14999999999999997,0.43297884726402885,0.31556649341295845,0.19999999999999923
expanded_logit,region_iecv,29588,0.14576531643843837,0.3019883854867625,0.7177411058493117,0.11457731938297142,-0.06374109323402748,0.9634920325536388,0.1354065984786649,0.3947517135019026,0.05000000000000007,0.26071305071247497,0.38002920336734497,0.10000000000000014,0.34712952214320003,0.3373296309355165,0.14999999999999997,0.43795253244682375,0.31919144738563493,0.19999999999999915
expanded_hgb,school_nested,29588,0.14576531643843837,0.32887827551473353,0.7355117097794511,0.11179211554736776,0.0032440389717294273,1.0004134808412457,0.1499331014900178,0.4371009196657783,0.05000000000000006,0.28094462841968787,0.40951982663275327,0.09999999999999991,0.38684608458508885,0.37592494621677613,0.14999999999999988,0.4659263767403915,0.3395795287128924,0.19999999999999926
expanded_hgb,region_iecv,29588,0.14576531643843837,0.3233187868163714,0.7337930793139256,0.11210579359334737,-0.022848559236201705,0.989713348630613,0.14816354423473024,0.4319421182003197,0.05000000000000007,0.2879011528807154,0.419660026526486,0.10000000000000024,0.38492447316172684,0.3740575842354552,0.15000000000000005,0.4594922416903327,0.3348901600549939,0.19999999999999993
