model,split,fold,fold_label,n,weighted_prevalence,auprc,auroc,brier,calibration_intercept,calibration_slope,recall_at_5pct_capacity,precision_at_5pct_capacity,selected_weight_fraction_at_5pct_capacity,recall_at_10pct_capacity,precision_at_10pct_capacity,selected_weight_fraction_at_10pct_capacity,recall_at_15pct_capacity,precision_at_15pct_capacity,selected_weight_fraction_at_15pct_capacity,recall_at_20pct_capacity,precision_at_20pct_capacity,selected_weight_fraction_at_20pct_capacity
routine_logit,region_iecv,18,País Vasco,3117,0.1121177327833601,0.17521681255322907,0.6175368636960539,0.09809354941127404,0.2512165187707398,1.2882957390775736,0.123363787418099,0.2766253630577132,0.05000000000000002,0.22408847968173606,0.2512429228478629,0.10000000000000003,0.27603034674536486,0.2063193110433004,0.14999999999999994,0.3102542160225016,0.17392499643460857,0.19999999999999998
routine_hgb,school_nested,0,0,5922,0.13646321461561847,0.17141068583552987,0.5863222702159788,0.11686452996276352,-0.322377088904097,0.8535934004519445,0.07554230945711508,0.20617492776011526,0.04999999999999999,0.13967905447897885,0.19061052788671548,0.10000000000000003,0.20318587817802922,0.18484932067114207,0.15,0.27800757711497864,0.18968903830304715,0.2
routine_hgb,school_nested,1,1,5916,0.14891165081614768,0.20826472463291848,0.6000207793900648,0.12461938634683763,0.0072713700347976085,0.9926620003877453,0.08931802605557446,0.2660098941515057,0.049999999999999996,0.18984578565202467,0.2827024934193153,0.09999999999999995,0.25560650476148156,0.2537519105558517,0.1499999999999999,0.3159507872762501,0.23524376654983967,0.19999999999999993
routine_hgb,school_nested,2,2,5917,0.14894431298711716,0.1952328523503904,0.5981393258627281,0.12495979906744017,0.017858451809764864,0.9956100400090512,0.08065317412622884,0.24025663220922966,0.050000000000000024,0.16205251663050893,0.2413680075736452,0.10000000000000005,0.22005797757124856,0.2185092285778937,0.15,0.2942041839123644,0.2191002002538129,0.19999999999999998
routine_hgb,school_nested,3,3,5917,0.145070640625177,0.21032660742330045,0.5834838810643184,0.12230892485861344,-0.24566719726278902,0.8715389827895407,0.10668394843782869,0.30953417488598317,0.05,0.1589751126588456,0.2306262143687842,0.09999999999999999,0.22589384926012626,0.21847043616969122,0.15,0.286033351424625,0.20747520765668365,0.2
routine_hgb,school_nested,4,4,5916,0.14717377057193964,0.1949718292842887,0.6132021017916505,0.12377640094656558,0.21827704386593566,1.1025137405757905,0.08066469953628459,0.2374345596561519,0.05,0.14347540894378202,0.2111581691860739,0.1,0.21992473679509128,0.2157810183744998,0.15000000000000002,0.2997516446855428,0.22057789891755816,0.20000000000000007
routine_hgb,region_iecv,0,Andalucía,1632,0.14525764758628684,0.17922182904350903,0.5844812696891758,0.12385560410478699,-0.6504472471940286,0.6488521626954971,0.07187595687083445,0.2088106482614165,0.04999999999999999,0.12999288303594056,0.1888246039276006,0.1,0.20588887167780806,0.19937955442742192,0.14999999999999997,0.2542073340474926,0.18462779671460092,0.19999999999999996
routine_hgb,region_iecv,1,Aragón,1393,0.13393413220945374,0.1758101525652563,0.59163407874204,0.11502859648215986,-0.2559749893861157,0.9189671294398118,0.08959641491897254,0.2400003616250149,0.04999999999999999,0.1547706141463318,0.20729067897213163,0.09999999999999998,0.21116042999470294,0.1885439263221043,0.15,0.2622997216395281,0.17565442798285738,0.19999999999999996
routine_hgb,region_iecv,2,Asturias,1687,0.1453318157024315,0.19761789979154662,0.600985587205832,0.12228940038197286,0.2319346761775814,1.1225470442711698,0.08146915140546464,0.23680119394984953,0.05,0.173667378620584,0.2523939546321111,0.1,0.2558247822181515,0.2478632006762872,0.15,0.3060586749774074,0.22240031472973482,0.2
routine_hgb,region_iecv,3,Baleares,1546,0.12181045227358567,0.16663185645488882,0.5933645297119472,0.10662451824557842,-0.490048012838919,0.835860593331279,0.07771647920389675,0.18933358961874755,0.05000000000000001,0.13847140131215052,0.1686726402079024,0.09999999999999999,0.20649122899489097,0.1676852666293081,0.15000000000000002,0.27329858338723695,0.166453120240648,0.19999999999999998
routine_hgb,region_iecv,4,Canarias,1478,0.17190796929891455,0.22401145660257188,0.573447413011644,0.14127940195995545,-0.2231321002882023,0.763422054639768,0.07634245471116995,0.26247752721383155,0.05,0.14867998203591584,0.25559273787193393,0.09999999999999999,0.21873963085841167,0.25068723830709166,0.14999999999999997,0.27107701324412137,0.2330014943520594,0.19999999999999998
routine_hgb,region_iecv,5,Cantabria,1653,0.1557120978917798,0.23105388238234872,0.6122484511616466,0.12846702727348977,0.5787564026860363,1.2766570444887226,0.10929931462048567,0.3403845115537901,0.049999999999999996,0.17725373020980797,0.27600550190112744,0.10000000000000002,0.24630130047558493,0.2556806147368463,0.15000000000000005,0.3255460239687993,0.2534572717625468,0.20000000000000004
routine_hgb,region_iecv,6,Castilla - La Mancha,1513,0.15435313159757238,0.18186213883151836,0.5863003674703918,0.13023844117604502,-0.5158773418271569,0.6756084931237495,0.04663937163798889,0.14397866136133172,0.049999999999999996,0.12727441779932852,0.19645204959584164,0.1,0.18699065435195386,0.1924172871913554,0.15,0.2603959668491025,0.2009646646926831,0.19999999999999998
routine_hgb,region_iecv,7,Castilla y León,1696,0.11189787463709054,0.14562690519306276,0.5723210211588052,0.09984865017283735,-0.550287015515168,0.8568887771035962,0.07258241648636667,0.16243636281697105,0.04999999999999999,0.14307026033245718,0.160092580549772,0.10000000000000003,0.22555165104143812,0.16825833581615757,0.15000000000000002,0.2897412169599473,0.16210713186291115,0.20000000000000004
routine_hgb,region_iecv,8,Cataluña,1526,0.1320915711420154,0.20966190409271104,0.6095005912440628,0.11241999342256408,0.46986074564585495,1.3214765357087235,0.08431375129327212,0.22274271754410893,0.05,0.16411029008712702,0.2167758605818052,0.10000000000000002,0.2523834450979066,0.22225150528811372,0.15000000000000002,0.3066693656024244,0.2025421916177468,0.20000000000000004
routine_hgb,region_iecv,9,Ceuta,340,0.1602099367879011,0.17665366773135305,0.5274438949771072,0.13570746607838752,-1.0783085260987628,0.334071044407527,0.037296726224496715,0.11950612301644543,0.049999999999999996,0.0745748277741395,0.119476284436635,0.1,0.15364320756944036,0.1641011238172694,0.15,0.19035267451494947,0.15248194975723983,0.19999999999999998
routine_hgb,region_iecv,10,Comunidad Valenciana,1596,0.16762050918742502,0.21276189052695665,0.5837570352726033,0.13837414932101738,0.09394644131000665,0.9607562284678249,0.0830478665960482,0.278410513715179,0.04999999999999998,0.15301518525332522,0.2564848326557056,0.09999999999999994,0.23140263337937975,0.25858551489575116,0.15,0.2740917344669521,0.2297169804770751,0.19999999999999996
routine_hgb,region_iecv,11,Extremadura,1646,0.11548050095597517,0.15741483364296954,0.5738633744123314,0.10201020732801436,-0.4674100149077303,0.869927421726075,0.10464494233807632,0.24168900727420378,0.05,0.16569646782517147,0.19134711111086417,0.10000000000000003,0.26059548747950767,0.20062464960666732,0.15000000000000002,0.2997630689618113,0.1730839468590525,0.19999999999999998
routine_hgb,region_iecv,12,Galicia,1752,0.17179822309700202,0.21913073304134112,0.5822588199946015,0.14199075320566015,-0.14300696002516206,0.7733956419349207,0.09228384542673557,0.3170840132974313,0.05,0.15255055783863788,0.26207914769134416,0.1,0.18952943717190485,0.2170721368713875,0.15000000000000005,0.27347457190543834,0.234912227577838,0.20000000000000004
routine_hgb,region_iecv,13,La Rioja,1366,0.1208221436487346,0.17832549752242421,0.6081218700644901,0.10497569112662669,-0.008528936731407952,1.1089587487209265,0.07496847349224399,0.1811570334681251,0.05,0.1639709499205499,0.1981132166552014,0.10000000000000003,0.2782192603378166,0.22410031625586907,0.15,0.3532195810517332,0.21338373480689174,0.20000000000000007
routine_hgb,region_iecv,14,Madrid,2035,0.15779798886730753,0.22465201532105294,0.6092310823621396,0.130641825666689,0.929123721531242,1.4617538479251344,0.08869173962972171,0.2799075628542593,0.05,0.18577883160884134,0.29315526001993336,0.10000000000000003,0.22772396900290537,0.2395625621702636,0.15000000000000002,0.2815652788758004,0.22215217370731946,0.2
routine_hgb,region_iecv,15,Melilla,247,0.17188497345922976,0.22314191752209062,0.5654462370671789,0.1418410887728648,-0.34830426663053504,0.705531049243766,0.08877308141292373,0.30517517485108875,0.05,0.18453032895424953,0.3171799069472412,0.1,0.1948624307642372,0.22329282493407943,0.15,0.24276160041055808,0.20863535621744458,0.2
routine_hgb,region_iecv,16,Murcia,1604,0.15582566896340327,0.2081295613213891,0.5975723740507279,0.12962613080924212,0.12800138611590664,1.0424403295606566,0.07022382335840086,0.21885348503981353,0.05000000000000001,0.14869985115286732,0.23171253780654041,0.10000000000000002,0.21133286921099229,0.2195405714583885,0.15000000000000002,0.26219300101513227,0.2042819989035262,0.2000000000000001
routine_hgb,region_iecv,17,Navarra,1761,0.11541166527039916,0.14173664873399783,0.5819817749414318,0.1022469038243629,-0.4041595016910928,0.8999912687408494,0.06780186337788392,0.1565025192175535,0.049999999999999996,0.13787082820240024,0.15911901875048123,0.1,0.20898011250958148,0.16079161862084115,0.15,0.2662009598924863,0.15361348038885292,0.2
routine_hgb,region_iecv,18,País Vasco,3117,0.1121177327833601,0.17511424005796428,0.6225005488324303,0.09818249392463138,0.20567585103596228,1.2566733176226117,0.1251114228553676,0.28054418151688154,0.05,0.22465398152460858,0.2518769506929398,0.1,0.2765697864249115,0.206722516068928,0.15,0.3212716900685774,0.1801012674898362,0.2
expanded_logit,school_nested,0,0,5922,0.13646321461561847,0.27263441221409834,0.7130940048806853,0.11001812638298085,-0.10077389206296382,0.9748476289379261,0.13929726700974265,0.3801790568663923,0.05000000000000002,0.2460445856787751,0.33576035100493606,0.10000000000000002,0.3212617738121209,0.29226942925011784,0.1500000000000002,0.42452285979598753,0.28965877062787937,0.2000000000000003
expanded_logit,school_nested,1,1,5916,0.14891165081614768,0.32058682185541726,0.7281839050141157,0.11556719543785927,0.03957834793728445,1.0173294064311145,0.14605524325845956,0.43498654767942474,0.05,0.2656019605779289,0.3955122640966478,0.09999999999999999,0.3795236473006684,0.37676995228871907,0.1500000000000002,0.4497553728807337,0.33486907519550996,0.20000000000000037
expanded_logit,school_nested,2,2,5917,0.14894431298711716,0.3125717628594922,0.7173392798458956,0.11612606633613201,-0.024998451041452433,0.9670856816905116,0.15231776323372842,0.4537372920116409,0.05000000000000002,0.2541332678726503,0.37851704990462903,0.10000000000000002,0.34877868452820654,0.346324010344028,0.15,0.4272277110074757,0.3181656895253348,0.20000000000000046
expanded_logit,school_nested,3,3,5917,0.145070640625177,0.3037172047554498,0.7115167762471056,0.11461515935443159,-0.1708459811097398,0.9070569697835797,0.13709422692819728,0.3977669465297394,0.05,0.2903270002434979,0.421179239161101,0.10000000000000014,0.3658650090924618,0.35384180834253093,0.15,0.42603239139611077,0.30902395973454955,0.2000000000000001
expanded_logit,school_nested,4,4,5916,0.14717377057193964,0.3123796059832569,0.7250438703397919,0.11465149479711705,0.11239272191246114,1.0442578380498932,0.1373966942267361,0.4044237910693722,0.04999999999999999,0.25683688923007103,0.3779965340995716,0.09999999999999999,0.3530323739226248,0.3463807040277036,0.15000000000000016,0.4506942352934044,0.33165184991583635,0.20000000000000004
expanded_logit,region_iecv,0,Andalucía,1632,0.14525764758628684,0.2995409836820005,0.7106816142743084,0.11485023920095655,-0.13214249031287223,0.9213150301707175,0.13955982654923865,0.4054426420418525,0.05,0.24538126945167454,0.35643505962287014,0.10000000000000006,0.33948753286394845,0.3287544027245958,0.1500000000000001,0.4439774644041313,0.3224556103033424,0.2000000000000001
expanded_logit,region_iecv,1,Aragón,1393,0.13393413220945374,0.3276808197151661,0.7515838140080955,0.10401546043477905,0.2140653133085974,1.1683591031662501,0.16362102894837827,0.43828881046837914,0.04999999999999999,0.2894985834210653,0.38773741546366547,0.09999999999999998,0.3577210295687112,0.3194070377890514,0.14999999999999994,0.45040368089027927,0.3016221307199166,0.19999999999999987
expanded_logit,region_iecv,2,Asturias,1687,0.1453318157024315,0.30899736175897174,0.7355279256594469,0.11369547644659747,0.16060405471933759,1.0398416658001803,0.13690994868412779,0.3979474285998203,0.05,0.28277488707451415,0.41096187773589177,0.09999999999999999,0.375951908698791,0.36425182338660034,0.15,0.4579936775554348,0.3328052636968265,0.2
expanded_logit,region_iecv,3,Baleares,1546,0.12181045227358567,0.2868579486636108,0.726160159759122,0.0990468897404216,-0.1778212627059727,1.0386931579186849,0.16404979628707192,0.39965959762235637,0.05000000000000002,0.28967852215943773,0.3528587179818501,0.10000000000000003,0.3547774870080637,0.2881040409929228,0.14999999999999997,0.4350939344711801,0.2649949446971415,0.19999999999999996
expanded_logit,region_iecv,4,Canarias,1478,0.17190796929891455,0.38480347654693875,0.7305933705266359,0.12655681363454896,0.17925320677196388,1.0666793398664414,0.16504304794071262,0.5674443043678263,0.04999999999999999,0.27609061088191916,0.47462176259207506,0.10000000000000005,0.35434438629207493,0.40609749253293825,0.15000000000000002,0.4415350552222641,0.37951697358771763,0.2
expanded_logit,region_iecv,5,Cantabria,1653,0.1557120978917798,0.3416014507531482,0.7450483877457611,0.11894211991397159,0.2599808987237338,1.0516693236318313,0.12340601728106379,0.38431619686607343,0.05000000000000001,0.26930309421800025,0.4193374976943245,0.10000000000000002,0.3697508977099126,0.38383125319852895,0.15000000000000008,0.4743928938238485,0.3693435636113188,0.20000000000000012
expanded_logit,region_iecv,6,Castilla - La Mancha,1513,0.15435313159757238,0.29725290293221185,0.7014597304918679,0.12215870402574805,0.018394985172407983,0.9212719650219756,0.14107971131782984,0.43552190493577014,0.05000000000000001,0.2552102082264231,0.3939249485541694,0.1,0.30464238809120986,0.31348337746160837,0.14999999999999994,0.3695610940796765,0.2852145609391159,0.19999999999999984
expanded_logit,region_iecv,7,Castilla y León,1696,0.11189787463709054,0.2434948699810271,0.7096342121098084,0.09385229347613605,-0.32342194641603106,0.9278965546839494,0.15205376137653362,0.3402898545721887,0.05000000000000002,0.3145656743767916,0.3519923039654607,0.1,0.3688710056401288,0.275172543642511,0.15000000000000002,0.4322099376657636,0.2418168671091417,0.19999999999999998
expanded_logit,region_iecv,8,Cataluña,1526,0.1320915711420154,0.2699767697186745,0.7052073664430819,0.10992493216090674,-0.5155395033560789,0.8796682616624332,0.13777756823110904,0.3639851091154684,0.05,0.23595939862864262,0.3116824769058253,0.09999999999999996,0.3621510966519163,0.31891404898370346,0.1499999999999999,0.41573491881640917,0.27457539302528844,0.20000000000000007
expanded_logit,region_iecv,9,Ceuta,340,0.1602099367879011,0.40959542399900006,0.7485994829490384,0.11875926633235595,0.10073288171860426,1.0912044977923265,0.1299217740375292,0.41629518411849037,0.05000000000000001,0.26451246305039117,0.42377524984915194,0.1,0.3659861520886293,0.3908974552757764,0.15,0.4470818277417792,0.3581347568076488,0.19999999999999993
expanded_logit,region_iecv,10,Comunidad Valenciana,1596,0.16762050918742502,0.36874715572022887,0.7227079009471596,0.12608465570793476,0.2780362887917797,1.033682402980018,0.14536185260009005,0.48731255498509046,0.04999999999999999,0.2765320349612582,0.46352440506840936,0.09999999999999998,0.3602872757450366,0.4026102440942214,0.15000000000000008,0.46086822235920794,0.38625483050076936,0.19999999999999996
expanded_logit,region_iecv,11,Extremadura,1646,0.11548050095597517,0.2064304744653447,0.6885646844408909,0.09997656299271448,-0.5840331559710524,0.7491361765287696,0.11099444590578082,0.2563538843306091,0.049999999999999996,0.21026642330802786,0.2428167189783218,0.10000000000000003,0.30311434315920277,0.23335864129977407,0.14999999999999997,0.41306586768460807,0.2385052666401657,0.19999999999999982
expanded_logit,region_iecv,12,Galicia,1752,0.17179822309700202,0.3592985631299746,0.7296282820425163,0.12914876791854596,0.2614406394998668,1.053351302463314,0.14371548731008146,0.49380130702783476,0.05,0.26550152258942383,0.4561268981041156,0.09999999999999998,0.3345263733725081,0.3831402434965408,0.15000000000000005,0.4309869285982257,0.37021394255604795,0.20000000000000018
expanded_logit,region_iecv,13,La Rioja,1366,0.1208221436487346,0.2558094110810482,0.7312411955681533,0.0996367366084248,-0.06100266113997035,1.0215612719185199,0.10679381104184411,0.25806114356987003,0.050000000000000024,0.2602225316475029,0.3144064409935196,0.10000000000000007,0.351613862139441,0.283218270401986,0.15000000000000002,0.4393745366752394,0.2654308669288601,0.19999999999999987
expanded_logit,region_iecv,14,Madrid,2035,0.15779798886730753,0.33117476296625414,0.7391401049309705,0.12141378830633362,0.4129026048508804,1.0991269496089635,0.12075380692910202,0.38109415762966925,0.049999999999999954,0.274399116044997,0.4329962865886749,0.09999999999999995,0.3899011702546831,0.4101708034879908,0.15000000000000013,0.44876177486268015,0.3540685277692714,0.20000000000000023
expanded_logit,region_iecv,15,Melilla,247,0.17188497345922976,0.3155577011952079,0.6271789744185124,0.13825224412258444,-0.6093056433862095,0.5710617324209486,0.18015924858070628,0.6193333532145896,0.049999999999999996,0.2409703734840347,0.41419186250763995,0.09999999999999998,0.2661196265444707,0.30494643297050994,0.15,0.31683118654949644,0.2722926004555824,0.19999999999999996
expanded_logit,region_iecv,16,Murcia,1604,0.15582566896340327,0.37592610258867787,0.7332794310607966,0.11736642733971407,0.2652503257083991,1.094752612993873,0.15785516836228142,0.4919577441876629,0.05000000000000002,0.28176646778671044,0.4390644833431938,0.09999999999999999,0.35806674225265156,0.37197326430044,0.1499999999999998,0.44911133956812616,0.34991537463626765,0.19999999999999968
expanded_logit,region_iecv,17,Navarra,1761,0.11541166527039916,0.2488166990843436,0.7159072461458255,0.09616821695764943,-0.18369286213808791,0.999384111890874,0.1156012282338485,0.26683460515543866,0.050000000000000024,0.2737954108518794,0.31599184309808515,0.1,0.3657992281311429,0.28144998715494557,0.15000000000000002,0.43239694650058175,0.2495182582673387,0.20000000000000037
expanded_logit,region_iecv,18,País Vasco,3117,0.1121177327833601,0.29545545898890907,0.7522159392125856,0.09085166472844021,0.007176396999105215,1.210336783848165,0.19216894471591486,0.43091092785838503,0.049999999999999975,0.315138249898369,0.3533258609192108,0.10000000000000003,0.41198448708213264,0.30793844422376143,0.15,0.4972861419495885,0.2787729738998602,0.19999999999999998
expanded_hgb,school_nested,0,0,5922,0.13646321461561847,0.283478524638524,0.7283708646395115,0.10878995419888542,-0.16180275487623827,0.9389765845654285,0.12870052542848434,0.35125774845380237,0.05,0.26338453194002476,0.35942299908565806,0.10000000000000002,0.3632854371320981,0.3305006571605753,0.14999999999999994,0.4507253847007987,0.30753717452566126,0.20000000000000012
expanded_hgb,school_nested,1,1,5916,0.14891165081614768,0.349705747414144,0.7440233143210426,0.11236582238111999,0.1282022385964613,1.0829471651306468,0.16098116075851276,0.4794394079769957,0.05000000000000002,0.2912500212433067,0.43370521463578876,0.10000000000000003,0.3937930115258047,0.3909357828411323,0.15000000000000002,0.48274506126417105,0.3594318199809501,0.20000000000000012
